"location","source","target"
"","car_model.lada/1300","1300"
"","car_model.lada/1500","1500"
"","car_model.lada/1600","1600"
"","car_model.lada/2101","2101"
"","car_model.lada/2102","2102"
"","car_model.lada/2103","2103"
"","car_model.lada/2104","2104"
"","car_model.lada/2105","2105"
"","car_model.lada/2106","2106"
"","car_model.lada/2107","2107"
"","car_model.lada/2108","2108"
"","car_model.lada/2109","2109"
"","car_model.lada/2110","2110"
"","car_model.lada/2111","2111"
"","car_model.lada/2112","2112"
"","car_model.lada/2113","2113"
"","car_model.lada/2114","2114"
"","car_model.lada/2115","2115"
"","car_model.lada/2120","2120 Надежда"
"","car_model.lada/2121_4х4","2121 4х4"
"","car_model.lada/2123","2123"
"","car_model.lada/2129","2129"
"","car_model.lada/2131","2131"
"","car_model.lada/aleko","Aleko"
"","car_model.lada/ambra","Ambra"
"","car_model.lada/forma","Forma"
"","car_model.lada/kalina","Kalina"
"","car_model.lada/niva","Niva"
"","car_model.lada/nova","Nova"
"","car_model.lada/optima","Optima"
"","car_model.lada/priora","Priora"
"","car_model.lada/riva","Riva"
"","car_model.lada/samara","Samara"
"","car_model.lada/x_too","X-Too"
"","car_model.lamborghini/350","350"
"","car_model.lamborghini/400","400"
"","car_model.lamborghini/countach","Countach"
"","car_model.lamborghini/diablo","Diablo "
"","car_model.lamborghini/espada","Espada "
"","car_model.lamborghini/gallardo","Gallardo "
"","car_model.lamborghini/islero","Islero"
"","car_model.lamborghini/jalpa","Jalpa"
"","car_model.lamborghini/jarama","Jarama"
"","car_model.lamborghini/lm","LM"
"","car_model.lamborghini/lm_001","Lm-001"
"","car_model.lamborghini/lm_002","Lm-002"
"","car_model.lamborghini/miura","Miura"
"","car_model.lamborghini/murcielago","Murcielago "
"","car_model.lamborghini/silhouette","Silhouette"
"","car_model.lamborghini/urraco","Urraco"
"","car_model.lancia/appia","Appia"
"","car_model.lancia/ardea","Ardea"
"","car_model.lancia/augusta","Augusta"
"","car_model.lancia/a_112","A 112"
"","car_model.lancia/beta","Beta"
"","car_model.lancia/dedra","Dedra"
"","car_model.lancia/delta","Delta"
"","car_model.lancia/flaminia","Flaminia"
"","car_model.lancia/fulvia","Fulvia"
"","car_model.lancia/gamma","Gamma"
"","car_model.lancia/hyena","Hyena"
"","car_model.lancia/kappa","Kappa"
"","car_model.lancia/lybra","Lybra"
"","car_model.lancia/monte_carlo","Monte Carlo"
"","car_model.lancia/musa","Musa"
"","car_model.lancia/phedra","Phedra"
"","car_model.lancia/prisma","Prisma"
"","car_model.lancia/stratos","Stratos"
"","car_model.lancia/thema","Thema"
"","car_model.lancia/thesis","Thesis"
"","car_model.lancia/y","Y"
"","car_model.lancia/y10","Y10"
"","car_model.lancia/ypsilon","Ypsilon"
"","car_model.lancia/zeta","Zeta"
"","car_model.landwind/suv","Suv"
"","car_model.land_rover/defender","Defender"
"","car_model.land_rover/discovery","Discovery"
"","car_model.land_rover/freelander","Freelander"
"","car_model.land_rover/hardtop","Hardtop"
"","car_model.land_rover/land_rover","Land Rover"
"","car_model.land_rover/lr3","LR3"
"","car_model.land_rover/range_rover","Range Rover"
"","car_model.land_rover/series_i","Series I"
"","car_model.ldv/convoy","Convoy"
"","car_model.lexus/es","ES"
"","car_model.lexus/gs","GS"
"","car_model.lexus/gx","GX"
"","car_model.lexus/is","IS"
"","car_model.lexus/ls","LS"
"","car_model.lexus/lx","LX"
"","car_model.lexus/rx","RX"
"","car_model.lexus/sc","SC"
"","car_model.lifan/breez","Breez"
"","car_model.ligier/57","57"
"","car_model.ligier/62","62"
"","car_model.ligier/ambra","AMBRA"
"","car_model.ligier/nova_500","NOVA 500"
"","car_model.ligier/x-too","X-TOO"
"","car_model.ligier/x-too_ii","X-TOO II"
"","car_model.ligier/x-too_max","X-TOO MAX"
"","car_model.lincoln/aviator","Aviator"
"","car_model.lincoln/continental","Continental"
"","car_model.lincoln/ls","LS"
"","car_model.lincoln/mark_series","Mark Series"
"","car_model.lincoln/mkx","MKX"
"","car_model.lincoln/mkz","MKZ"
"","car_model.lincoln/navigator","Navigator"
"","car_model.lincoln/town_car","Town Car"
"","car_model.lincoln/zephyr","Zephyr"
"","car_model.lotus/eclat","Eclat"
"","car_model.lotus/elan","Elan"
"","car_model.lotus/elise","Elise"
"","car_model.lotus/esprit","Esprit"
"","car_model.lotus/europa","Europa"
"","car_model.lotus/excel","Excel"
"","car_model.lotus/exige","Exige"
"","car_model.lotus/seven","Seven"
"","car_model.lotus/super7","Super7"
"","car_model.lti/tx","TX"
"","car_model.luaz/969","969"
"","car_model.mahindra/armada","Armada"
"","car_model.mahindra/bolero","Bolero"
"","car_model.mahindra/cj_3","CJ 3"
"","car_model.mahindra/cl","CL"
"","car_model.mahindra/commander","Commander"
"","car_model.mahindra/marshal","Marshal"
"","car_model.mahindra/mm","MM"
"","car_model.mahindra/nc","NC"
"","car_model.mahindra/scorpio","Scorpio"
"","car_model.mahindra/tempo","Tempo"
"","car_model.mahindra/voyager","Voyager"
"","car_model.marcos/lm","LM"
"","car_model.marcos/mantis","Mantis"
"","car_model.marcos/ts","TS"
"","car_model.marcos/tso","TSO"
"","car_model.marlin/roadster_1.8l","RoadSter 1.8L"
"","car_model.maruti/1000","1000"
"","car_model.maruti/800","800"
"","car_model.maruti/alto","Alto"
"","car_model.maruti/baleno","Baleno"
"","car_model.maruti/esteem","Esteem"
"","car_model.maruti/gypsy","Gypsy"
"","car_model.maruti/omni","Omni"
"","car_model.maruti/versa","Versa"
"","car_model.maruti/wagon_r","Wagon R"
"","car_model.maruti/zen","Zen"
"","car_model.maserati/222","222"
"","car_model.maserati/228","228"
"","car_model.maserati/3200_gt","3200 GT"
"","car_model.maserati/4200_gt","4200 GT"
"","car_model.maserati/4200_gt_coupe","4200 GT Coupe"
"","car_model.maserati/420_430","420/430"
"","car_model.maserati/422","422"
"","car_model.maserati/barchetta_stradale","Barchetta Stradale"
"","car_model.maserati/biturbo","Biturbo"
"","car_model.maserati/bora","Bora"
"","car_model.maserati/chubasco","Chubasco"
"","car_model.maserati/coupe","COUPE"
"","car_model.maserati/ghibli","Ghibli"
"","car_model.maserati/gransport","GranSport"
"","car_model.maserati/granturismo","GRANTURISMO"
"","car_model.maserati/indy","Indy"
"","car_model.maserati/karif","Karif"
"","car_model.maserati/khamsin","Khamsin"
"","car_model.maserati/kyalami","Kyalami"
"","car_model.maserati/merak","Merak"
"","car_model.maserati/mexico","Mexico"
"","car_model.maserati/quattroporte","QUATTROPORTE"
"","car_model.maserati/royale","Royale"
"","car_model.maserati/shamal","Shamal"
"","car_model.maserati/spyder","SPYDER"
"","car_model.maybach/57","57"
"","car_model.maybach/62","62"
"","car_model.maybach/aero_8","Aero 8"
"","car_model.maybach/plus_4","Plus 4"
"","car_model.maybach/plus_8","Plus 8"
"","car_model.maybach/roadster","Roadster"
"","car_model.mazda/1000","1000"
"","car_model.mazda/121","121"
"","car_model.mazda/1300","1300"
"","car_model.mazda/2","2"
"","car_model.mazda/3","3"
"","car_model.mazda/323","323"
"","car_model.mazda/5","5"
"","car_model.mazda/6","6"
"","car_model.mazda/616","616"
"","car_model.mazda/626","626"
"","car_model.mazda/929","929"
"","car_model.mazda/atenza","Atenza"
"","car_model.mazda/axela","Axela"
"","car_model.mazda/az_1","Az-1"
"","car_model.mazda/az_offroad","Az-offroad"
"","car_model.mazda/az_wagon","Az-Wagon"
"","car_model.mazda/bongo","BONGO"
"","car_model.mazda/bt_50","Bt-50"
"","car_model.mazda/business","Business"
"","car_model.mazda/b_serie","B-Serie"
"","car_model.mazda/b_series_pickups","B-Series Pickups"
"","car_model.mazda/capella","Capella"
"","car_model.mazda/clef","Clef"
"","car_model.mazda/cronos","Cronos"
"","car_model.mazda/cx-7","CX-7"
"","car_model.mazda/cx_7","CX-7"
"","car_model.mazda/cx_9","CX-9"
"","car_model.mazda/demio","Demio"
"","car_model.mazda/eunos","Eunos"
"","car_model.mazda/e_1600","E 1600"
"","car_model.mazda/familia","Familia"
"","car_model.mazda/lantis","Lantis"
"","car_model.mazda/laputa","Laputa"
"","car_model.mazda/levante","Levante"
"","car_model.mazda/mazda2","Mazda2"
"","car_model.mazda/mazda3","Mazda3"
"","car_model.mazda/mazda6","Mazda6"
"","car_model.mazda/millenia","Millenia"
"","car_model.mazda/mpv","MPV"
"","car_model.mazda/mx_3","MX-3"
"","car_model.mazda/mx_5","MX-5"
"","car_model.mazda/mx_5_miata","MX-5 Miata"
"","car_model.mazda/mx_6","MX-6"
"","car_model.mazda/navajo","Navajo"
"","car_model.mazda/premacy","PREMACY"
"","car_model.mazda/protege","Protege"
"","car_model.mazda/revue","Revue"
"","car_model.mazda/roadster","Roadster"
"","car_model.mazda/rx_7","RX-7"
"","car_model.mazda/rx_8","RX-8"
"","car_model.mazda/scrum","Scrum"
"","car_model.mazda/sentia","Sentia"
"","car_model.mazda/spiano","Spiano"
"","car_model.mazda/tribute","Tribute"
"","car_model.mazda/vantrend","Vantrend"
"","car_model.mazda/xedos_6","XEDOS 6"
"","car_model.mazda/xedos_9","XEDOS 9"
"","car_model.mclaren/f1","F1"
"","car_model.mc_laren/f1","F1"
"","car_model.mc_laren/lm","LM"
"","car_model.mega/club","Club"
"","car_model.mega/monte_carlo","Monte Carlo"
"","car_model.mega/track","Track"
"","car_model.mercedes-benz/190","190"
"","car_model.mercedes-benz/200","200"
"","car_model.mercedes-benz/220","220"
"","car_model.mercedes-benz/230","230"
"","car_model.mercedes-benz/240","240"
"","car_model.mercedes-benz/250","250"
"","car_model.mercedes-benz/260","260"
"","car_model.mercedes-benz/270","270"
"","car_model.mercedes-benz/280","280"
"","car_model.mercedes-benz/290","290"
"","car_model.mercedes-benz/300","300"
"","car_model.mercedes-benz/320","320"
"","car_model.mercedes-benz/350","350"
"","car_model.mercedes-benz/380","380"
"","car_model.mercedes-benz/400","400"
"","car_model.mercedes-benz/416","416"
"","car_model.mercedes-benz/420","420"
"","car_model.mercedes-benz/450","450"
"","car_model.mercedes-benz/500","500"
"","car_model.mercedes-benz/560","560"
"","car_model.mercedes-benz/600","600"
"","car_model.mercedes-benz/a_140","A 140"
"","car_model.mercedes-benz/a_150","A 150"
"","car_model.mercedes-benz/a_160","A 160"
"","car_model.mercedes-benz/a_170","A 170"
"","car_model.mercedes-benz/a_180","A 180"
"","car_model.mercedes-benz/a_190","A 190"
"","car_model.mercedes-benz/a_200","A 200"
"","car_model.mercedes-benz/a_210","A 210"
"","car_model.mercedes-benz/b_150","B 150"
"","car_model.mercedes-benz/b_170","B 170"
"","car_model.mercedes-benz/b_180","B 180"
"","car_model.mercedes-benz/b_200","B 200"
"","car_model.mercedes-benz/ce_200","CE 200"
"","car_model.mercedes-benz/ce_220","CE 220"
"","car_model.mercedes-benz/ce_300","CE 300"
"","car_model.mercedes-benz/clk_200","CLK 200"
"","car_model.mercedes-benz/clk_220","CLK 220"
"","car_model.mercedes-benz/clk_280","CLK 280"
"","car_model.mercedes-benz/clk_320","CLK 320"
"","car_model.mercedes-benz/clk_350","CLK 350"
"","car_model.mercedes-benz/clk_500","CLK 500"
"","car_model.mercedes-benz/clk_55_amg","CLK 55 AMG"
"","car_model.mercedes-benz/cls_320","CLS 320"
"","car_model.mercedes-benz/cls_350","CLS 350"
"","car_model.mercedes-benz/cls_500","CLS 500"
"","car_model.mercedes-benz/cls_55_amg","CLS 55 AMG"
"","car_model.mercedes-benz/cl_180","CL 180"
"","car_model.mercedes-benz/cl_200","CL 200"
"","car_model.mercedes-benz/cl_220","CL 220"
"","car_model.mercedes-benz/cl_230","CL 230"
"","car_model.mercedes-benz/cl_420","CL 420"
"","car_model.mercedes-benz/cl_500","CL 500"
"","car_model.mercedes-benz/cl_55_amg","CL 55 AMG"
"","car_model.mercedes-benz/cl_600","CL 600"
"","car_model.mercedes-benz/cl_65_amg","CL 65 AMG"
"","car_model.mercedes-benz/c_160","C 160"
"","car_model.mercedes-benz/c_180","C 180"
"","car_model.mercedes-benz/c_200","C 200"
"","car_model.mercedes-benz/c_220","C 220"
"","car_model.mercedes-benz/c_230","C 230"
"","car_model.mercedes-benz/c_240","C 240"
"","car_model.mercedes-benz/c_250","C 250"
"","car_model.mercedes-benz/c_270","C 270"
"","car_model.mercedes-benz/c_280","C 280"
"","car_model.mercedes-benz/c_30_amg","C 30 AMG"
"","car_model.mercedes-benz/c_320","C 320"
"","car_model.mercedes-benz/c_32_amg","C 32 AMG"
"","car_model.mercedes-benz/c_350","C 350"
"","car_model.mercedes-benz/c_36_amg","C 36 AMG"
"","car_model.mercedes-benz/c_43_amg","C 43 AMG"
"","car_model.mercedes-benz/c_55","C 55"
"","car_model.mercedes-benz/c_55_amg","C 55 AMG"
"","car_model.mercedes-benz/e_200","E 200"
"","car_model.mercedes-benz/e_220","E 220"
"","car_model.mercedes-benz/e_230","E 230"
"","car_model.mercedes-benz/e_240","E 240"
"","car_model.mercedes-benz/e_250","E 250"
"","car_model.mercedes-benz/e_260","E 260"
"","car_model.mercedes-benz/e_270","E 270"
"","car_model.mercedes-benz/e_280","E 280"
"","car_model.mercedes-benz/e_290","E 290"
"","car_model.mercedes-benz/e_300","E 300"
"","car_model.mercedes-benz/e_320","E 320"
"","car_model.mercedes-benz/e_350","E 350"
"","car_model.mercedes-benz/e_36_amg","E 36 AMG"
"","car_model.mercedes-benz/e_400","E 400"
"","car_model.mercedes-benz/e_420","E 420"
"","car_model.mercedes-benz/e_430","E 430"
"","car_model.mercedes-benz/e_50","E 50"
"","car_model.mercedes-benz/e_500","E 500"
"","car_model.mercedes-benz/e_55","E 55"
"","car_model.mercedes-benz/e_60_amg","E 60 AMG"
"","car_model.mercedes-benz/e_63_amg","E 63 AMG"
"","car_model.mercedes-benz/gl-class","GL-Class"
"","car_model.mercedes-benz/g_230","G 230"
"","car_model.mercedes-benz/g_240","G 240"
"","car_model.mercedes-benz/g_250","G 250"
"","car_model.mercedes-benz/g_270","G 270"
"","car_model.mercedes-benz/g_280","G 280"
"","car_model.mercedes-benz/g_290","G 290"
"","car_model.mercedes-benz/g_300","G 300"
"","car_model.mercedes-benz/g_320","G 320"
"","car_model.mercedes-benz/g_350","G 350"
"","car_model.mercedes-benz/g_400","G 400"
"","car_model.mercedes-benz/g_500","G 500"
"","car_model.mercedes-benz/g_55_amg","G 55 AMG"
"","car_model.mercedes-benz/mb_100","MB 100"
"","car_model.mercedes-benz/ml_230","ML 230"
"","car_model.mercedes-benz/ml_270","ML 270"
"","car_model.mercedes-benz/ml_280","ML 280"
"","car_model.mercedes-benz/ml_320","ML 320"
"","car_model.mercedes-benz/ml_350","ML 350"
"","car_model.mercedes-benz/ml_400","ML 400"
"","car_model.mercedes-benz/ml_430","ML 430"
"","car_model.mercedes-benz/ml_500","ML 500"
"","car_model.mercedes-benz/ml_55_amg","ML 55 AMG"
"","car_model.mercedes-benz/ml_63_amg","ML 63 AMG"
"","car_model.mercedes-benz/r_320","R 320"
"","car_model.mercedes-benz/r_350","R 350"
"","car_model.mercedes-benz/r_500","R 500"
"","car_model.mercedes-benz/slk_200","SLK 200"
"","car_model.mercedes-benz/slk_230","SLK 230"
"","car_model.mercedes-benz/slk_280","SLK 280"
"","car_model.mercedes-benz/slk_320","SLK 320"
"","car_model.mercedes-benz/slk_32_amg","SLK 32 AMG"
"","car_model.mercedes-benz/slk_350","SLK 350"
"","car_model.mercedes-benz/slk_55_amg","SLK 55 AMG"
"","car_model.mercedes-benz/sl_280","SL 280"
"","car_model.mercedes-benz/sl_300","SL 300"
"","car_model.mercedes-benz/sl_320","SL 320"
"","car_model.mercedes-benz/sl_350","SL 350"
"","car_model.mercedes-benz/sl_380","SL 380"
"","car_model.mercedes-benz/sl_420","SL 420"
"","car_model.mercedes-benz/sl_450","SL 450"
"","car_model.mercedes-benz/sl_500","SL 500"
"","car_model.mercedes-benz/sl_55_amg","SL 55 AMG"
"","car_model.mercedes-benz/sl_560","SL 560"
"","car_model.mercedes-benz/sl_600","SL 600"
"","car_model.mercedes-benz/sl_60_amg","SL 60 AMG"
"","car_model.mercedes-benz/sl_65_amg","SL 65 AMG"
"","car_model.mercedes-benz/sl_70_amg","SL 70 AMG"
"","car_model.mercedes-benz/sl_73_amg","SL 73 AMG"
"","car_model.mercedes-benz/sprinter","Sprinter"
"","car_model.mercedes-benz/s_260","S 260"
"","car_model.mercedes-benz/s_280","S 280"
"","car_model.mercedes-benz/s_300","S 300"
"","car_model.mercedes-benz/s_320","S 320"
"","car_model.mercedes-benz/s_350","S 350"
"","car_model.mercedes-benz/s_400","S 400"
"","car_model.mercedes-benz/s_420","S 420"
"","car_model.mercedes-benz/s_430","S 430"
"","car_model.mercedes-benz/s_500","S 500"
"","car_model.mercedes-benz/s_55","S 55"
"","car_model.mercedes-benz/s_600","S 600"
"","car_model.mercedes-benz/s_65_amg","S 65 AMG"
"","car_model.mercedes-benz/viano","Viano"
"","car_model.mercedes-benz/vito","Vito"
"","car_model.mercedes-benz/v_200","V 200"
"","car_model.mercedes-benz/v_220","V 220"
"","car_model.mercedes-benz/v_230","V 230"
"","car_model.mercedes-benz/v_280","V 280"
"","car_model.mercedes_benz/0","0"
"","car_model.mercedes_benz/190","190"
"","car_model.mercedes_benz/190_series","190-Series"
"","car_model.mercedes_benz/200","200"
"","car_model.mercedes_benz/200_series","200-Series"
"","car_model.mercedes_benz/220","220"
"","car_model.mercedes_benz/230","230"
"","car_model.mercedes_benz/240","240"
"","car_model.mercedes_benz/250","250"
"","car_model.mercedes_benz/260","260"
"","car_model.mercedes_benz/270","270"
"","car_model.mercedes_benz/280","280"
"","car_model.mercedes_benz/290","290"
"","car_model.mercedes_benz/300","300"
"","car_model.mercedes_benz/300_series","300-Series"
"","car_model.mercedes_benz/320","320"
"","car_model.mercedes_benz/350","350"
"","car_model.mercedes_benz/380","380"
"","car_model.mercedes_benz/400","400"
"","car_model.mercedes_benz/400_series","400-Series"
"","car_model.mercedes_benz/416","416"
"","car_model.mercedes_benz/420","420"
"","car_model.mercedes_benz/450","450"
"","car_model.mercedes_benz/500","500"
"","car_model.mercedes_benz/500_series","500-Series"
"","car_model.mercedes_benz/560","560"
"","car_model.mercedes_benz/600","600"
"","car_model.mercedes_benz/600_series","600-Series"
"","car_model.mercedes_benz/8","8"
"","car_model.mercedes_benz/8_coupe","8 Coupe"
"","car_model.mercedes_benz/a_140","A 140"
"","car_model.mercedes_benz/a_150","A 150"
"","car_model.mercedes_benz/a_160","A 160"
