"location","source","target"
"","itemslisting.NotNegotiable","Niet bespreekbaar"
"","itemslisting.Of","van"
"","itemslisting.Page","Pagina"
"","itemslisting.PendingAd","Advertentie is in behandeling"
"","itemslisting.PendingAds","Advertenties in behandeling"
"","itemslisting.PerWeek","Per week"
"","itemslisting.Photo","Foto"
"","itemslisting.PostingIsFree","Iets plaatsen bij <<BRAND>> is GRATIS."
"","itemslisting.Previous","Vorige"
"","itemslisting.Price","Prijs"
"","itemslisting.Professionals/Businesses","Professional/bedrijf"
"","itemslisting.R"," R "
"","itemslisting.Rank","Beste overeenkomst"
"","itemslisting.RefineYourSearch","Verfijn je zoekopdracht "
"","itemslisting.ReservePrice","Minimumprijs"
"","itemslisting.Results","resultaten"
"","itemslisting.ResultsCount","%s - %s %s van %s %s"
"","itemslisting.SearchResults","Resultaten voor"
"","itemslisting.SelectAll","Alles selecteren"
"","itemslisting.SellerType","Soort verkoper"
"","itemslisting.SERVER_NAME","/"
"","itemslisting.SimilarAds","Vergelijkbare advertenties"
"","itemslisting.Sold","Verkocht"
"","itemslisting.Sorry","Geen resultaten gevonden"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheKeywords","Er zijn geen resultaten gevonden voor de opgegeven trefwoorden"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheseKeywords","Er zijn geen resultaten gevonden die overeenkomen met deze trefwoorden."
"","itemslisting.SortBy","%s sorteren op"
"","itemslisting.Sponsored","Advertenties door Google"
"","itemslisting.ThatMatched","die overeenkomen met de trefwoorden"
"","itemslisting.TimeLeft","Resterende tijd"
"","itemslisting.Title","Titel"
"","itemslisting.Video","Video"
"","itemslisting.ViewRecentAds","Bekijk recente advertenties"
"","itemslisting.ViewSellerOtherAds","Bekijk andere advertenties van deze verkoper"
"","itemslisting.WapNoSearchResults1","Geen resultaten gevonden die overeenkomen met de trefwoorden: <emv:strong>"
"","itemslisting.WapNoSearchResults2","</emv:strong><emv:br/><emv:br/>           Enkele zoektips kunnen nuttig zijn:<emv:br/>            Controleer of alle trefwoorden goed zijn gespeld<emv:br/> Gebruik minder trefwoorden<emv:br/> Gebruik algemenere trefwoorden<emv:br/>  Verbreed je zoekopdracht naar PROVINCIE<emv:br/> Probeer in de rubriek zelf te bladeren vanaf de <emv:a href=""/index.php"">startpagina</emv:a><emv:br/><emv:br/> <p>Laat anderen weten waarnaar je op zoek bent:  <emv:a href=""/wap_posting.php"">plaats vandaag nog een gratis advertentie!</emv:a>"
"","itemslisting.WorkAtAnd","Gewerkt bij <<WORK>> en <<WORK_>>"
"","itemslisting.WorkedAt","Gewerkt bij <<WORK>>"
"","languagemenu.ListingLanguage","Taal Aanbiedingen"
"","languagemenu.SiteLanguage","Taal Site"
"","listingslanguageoptions.AllLanguages","Alle talen"
"","listingslanguageoptions.ListingLanguage","Taal aanbieding"
"","loginbox.AccountHolders","Accounthouders moeten zich eerst aanmelden voordat ze advertenties op deze site kunnen plaatsen."
"","loginbox.AccountLocked","Je account is geblokkeerd. Neem contact op met de beheerder."
"","loginbox.AccountLockedA","Je account is geblokkeerd. Neem contact op met ons"
"","loginbox.AccountLockedB","ondersteuningsteam."
"","loginbox.AccountLockedLink","/support/support.php"
"","loginbox.AlreadyAMember","Ik ben al lid"
"","loginbox.AlreadyPostedAnAd","Ik heb al een advertentie geplaatst"
"","loginbox.ClickHere","Klik hier"
"","loginbox.CreateYourAccount","Maak een gratis account aan:"
"","loginbox.EnterEmailUsedToPostReceiveLinkToMyBrand","Geef het e-mailadres op dat je hebt gebruikt om je advertentie te plaatsen en ontvang via e-mail de link naar <<MY_CLASSIFIEDS>>."
"","loginbox.EnterPassword","Vul je wachtwoord in"
"","loginbox.EnterUsername","Vul je gebruikersnaam in"
"","loginbox.ForgotYourPassword","Wachtwoord vergeten? "
"","loginbox.HaveAnAccount","Heb je een account?"
"","loginbox.HaveAnOlxAccount","Heb je een <<BRAND>>-account?"
"","loginbox.IAgreeToTheTermsAndConditionsOfBrand","Ik ga akkoord met de <<LINK_TERMS_USE>>Gebruiksvoorwaarden<</LINK_TERMS_USE>> van <<BRAND>>"
"","loginbox.IfYouAlreadyHaveAnAccountClickHereToLogIn","Hebt u al een account? Klik hier om u aan te melden."
"","loginbox.IfYouDontHaveAccountOrNeverPostedOnBrand","Als je geen account hebt of nog nooit een advertentie op <<BRAND>> hebt geplaatst, kun je je hier"
"","loginbox.Login","Aanmelden"
"","loginbox.MemberAccess","Toegang voor leden"
"","loginbox.NeedAnAccount","Een account nodig?"
"","loginbox.NoAccount","Er is geen account met deze gebruikersnaam"
"","loginbox.NotAMember","Geen lid?"
"","loginbox.NotLog","De aanmelding is mislukt"
"","loginbox.Password","Wachtwoord"
"","loginbox.PasswordError","Controleer je wachtwoord"
"","loginbox.Re-enterPassword","Vul je wachtwoord nogmaals in "
"","loginbox.Register","registreren"
"","loginbox.RegisterNow","Registreer nu!"
"","loginbox.RememberMe","Onthoud mijn gegevens"
"","loginbox.SignIn","Aanmelden"
"","loginbox.SingInButon","Inloggen"
"","loginbox.SingInTitle","Inloggen"
"","loginbox.UserError","Er is geen account met deze gebruikersnaam of dit e-mailadres."
"","loginbox.Username","Gebruikersnaam of e-mail"
"","loginbox.Wait","Wacht..."
"","loginbox.WeCouldNotLogYouIn","De aanmelding is mislukt"
"","loginbox.YouDontNeedToRegisterToUseBrandButWeRecommendYouDo","Je hoeft je niet te registreren bij <<BRAND>>, maar we raden het je wel aan:"
"","mainmenu.BrowseAds","Browse Advertenties"
"","mainmenu.ChangeLanguage","Verander taal"
"","mainmenu.ChangeRegion","Verander regio"
"","messages_addvideo.1","Video uploaden"
"","messages_addvideo.2","Je kunt nu een video aan je advertentie toevoegen"
"","messages_addvideo.3","Het gaat snel en eenvoudig. Je hoeft alleen maar een kleine toepassing te installeren. Klik hieronder!"
"","messages_addvideo.4","Video toevoegen"
"","messages_addvideo.5","Video verwijderen"
"","messages_addvideo.6","Annuleren"
"","messages_addvideo.7","Video"
"","messages_addvideo.8","Video bewerken"
"","messages_addvideo.9","Uploaden voltooid. Klik op OK om door te gaan."
"","messages_auction_bid_class.1","Doorgaan"
"","messages_auction_bid_class.10","vertel-een-vriend"
"","messages_auction_bid_class.11","Pagina"
"","messages_auction_bid_class.12"," van"
"","messages_auction_bid_class.13","meer resultaten"
"","messages_auction_bid_class.15","dagen"
"","messages_auction_bid_class.16","uren"
"","messages_auction_bid_class.17","minuut"
"","messages_auction_bid_class.18","seconden"
"","messages_auction_bid_class.19","Ga terug"
"","messages_auction_bid_class.20","<br /><br /><div align=""center""<b>Er zijn geen biedingen geplaatst op deze veiling.</b></div><br />"
"","messages_auction_bid_class.3","Terug naar advertentie"
"","messages_auction_bid_class.4","Terug"
"","messages_auction_bid_class.5","Ga terug"
"","messages_auction_bid_class.6","Advertentie-id"
"","messages_auction_bid_class.7","Titel advertentie"
"","messages_auction_bid_class.8","Resterende tijd"
"","messages_auction_bid_class.9","Toevoegen aan Favorieten"
"","messages_auction_bid_class.BuyerEmail","E-mailadres koper"
"","messages_auction_bid_class.BuyerName","Naam koper"
"","messages_auction_bid_class.CongratulationsBuyer","<strong>Gefeliciteerd! </strong> Je hebt een artikel gekocht"
"","messages_auction_bid_class.CongratulationsSeller","<strong>Gefeliciteerd! </strong> Uw Nu Kopen item is verkocht"
"","messages_auction_bid_class.ContactBuyer","Neem voor de betaling en levering rechtstreeks contact op met de koper. Voorkom fraude door lokaal te handelen en betalingen via Western Union en directe overboekingen te vermijden."
"","messages_auction_bid_class.ContactSeller","Neem voor de betaling en levering rechtstreeks contact op met de verkoper. Voorkom fraude door lokaal te handelen en betalingen via Western Union en directe overboekingen te vermijden."
"","messages_auction_bid_class.CurrentBid","Huidig bod"
"","messages_auction_bid_class.EndingDate","einddatum"
"","messages_auction_bid_class.ItemTitle","Titel advertentie"
"","messages_auction_bid_class.LinkToItem","Link naar advertentie"
"","messages_auction_bid_class.MaximumBid","Uw maximale bod"
"","messages_auction_bid_class.Price","Prijs"
"","messages_auction_bid_class.Seller","Verkoper"
"","messages_auction_bid_class.SellerEmail","E-mailadres verkoper"
"","messages_auction_bid_class.SellerName","Naam verkoper"
"","messages_auction_bid_class.ViewTheItem","Bekijk het item waarop u biedt"
"","messages_auction_bid_class.WeAreSorry","U bent overboden bij het volgende <<BRAND>> item"
"","messages_auction_bid_class.YouAre","U bent de nieuwe hoogste bieder"
"","messages_auction_bid_class.YouAreCurrently","<strong>Gefeliciteerd! </strong> U bent momenteel de hoogste bieder voor het volgende <<BRAND>> item"
"","messages_auction_bid_class.YouHaveOutbid","U bent overboden"
"","messages_auction_bid_class.YouPurchasedItem","Je hebt een artikel gekocht"
"","messages_auction_bid_class.YourCurrentBid","Uw huidige bod"
"","messages_auction_bid_class.YourItemSold","Je artikel is verkocht!"
"","messages_auction_bid_class.YourMaximumBid","Uw maximum bod"
"","messages_auction_bid_class.YourOfert","Uw bod"
"","messages_auction_feedback_class.1","Terug naar Mijn OLX"
"","messages_auction_feedback_class.3","Bekijk mijn Feedback"
"","messages_auction_feedback_class.4","Open Feedback"
"","messages_auction_feedback_class.5","Feedback Home"
"","messages_auction_feedback_class.6","Ga Terug"
"","messages_browse_notify_friend.1","Verificatiecode"
"","messages_browse_notify_friend.2","(Vul a.u.b. verificatiecode in)"
"","messages_browse_notify_friend.3","Terug naar advertentie"
"","messages_browse_notify_friend.5","Vul a.u.b. de<br />verificatiecode<br /> correct in "
"","messages_browse_notify_friend.6","niet verplicht"
"","messages_browse_notify_friend.ErrorFriendName","Naam vriend/in is een verplicht veld"
"","messages_browse_notify_friend.ErrorMail","Vul je e-mailadres in"
"","messages_browse_notify_friend.ErrorMailFriend","Vul het e-mailadres van je vriend/in in"
"","messages_browse_notify_friend.ErrorSenderName","Afzender is een verplicht veld"
"","messages_browse_notify_friend.InvalidMail","Ongeldig e-mailadres"
"","messages_browse_notify_friend.InvalidMailFriend","Ongeldige e-mailadres vriend/in "
"","messages_browse_notify_friend.LockedUserOrEmailA","Je account is geblokkeerd. Neem contact op met ons"
"","messages_browse_notify_friend.LockedUserOrEmailB","Support Team"
"","messages_browse_notify_friend.LockedUserOrEmailLink","http://support.olx.com"
"","messages_browse_notify_seller.1","Verificatiecode"
"","messages_browse_notify_seller.10","Geüploade bestanden mogen niet groter zijn dan 2 MB."
"","messages_browse_notify_seller.11","Het bestandsformaat wordt momenteel niet ondersteund door <<BRAND>>."
"","messages_browse_notify_seller.2","(Vul de verificatiecode in)"
"","messages_browse_notify_seller.3","Terug naar advertentie"
"","messages_browse_notify_seller.5","Gelieve <br />verificatiecode<br /> correct in te geven"
"","messages_browse_notify_seller.6","niet verplicht"
"","messages_browse_notify_seller.7","Anoniem"
"","messages_browse_notify_seller.8","Voordat u een aankoop doet vragen wij u eerst de informatie te lezen over <strong>frauduleuze verkopers</strong> op onze <a href=""index.php?a=28&b=141"" class=""ima"">help</a> pagina."
"","messages_browse_notify_seller.9","Bestand toevoegen"
"","messages_browse_notify_seller.AttachPicture","Foto toevoegen"
"","messages_browse_notify_seller.AttachResume","Overzicht toevoegen"
"","messages_browse_notify_seller.BarAdviceA","Lees voordat u een aankoop doet eerst de informatie over  <b>frauduleuze verkopers</b> op onze"
"","messages_browse_notify_seller.BarAdviceB","help"
"","messages_browse_notify_seller.BarAdviceC","pagina."
"","messages_browse_notify_seller.BarAdviceLink","index.php?a=28&b=141"
"","messages_browse_notify_seller.ContactEmployer","Neem contact op met werkgever / werknemer"
"","messages_browse_notify_seller.ContactSeller","Neem contact op met de verkoper"
"","messages_browse_notify_seller.ErrorMail","Vul uw e-mailadres in"
"","messages_browse_notify_seller.InvalidMail","Ongeldig bericht"
"","messages_browse_notify_seller.LockedUserOrEmailA","De aanmelding is mislukt. Neem contact op met ons"
"","messages_browse_notify_seller.LockedUserOrEmailB","Support Team"
"","messages_browse_notify_seller.LockedUserOrEmailLink","/support/support.php"
"","messages_browse_notify_seller.ReplyToThisAd","Reageer op deze advertentie"
"","messages_browse_notify_seller.ThisMessageIs","Dit bericht gaat over"
"","messages_browse_notify_seller.ValidationError","Vul a.u.b. de ontbrekende velden in "
"","messages_checkuserajax.1","(Ongeldig: 6 tot 20 alfanumerieke tekens)"
"","messages_checkuserajax.2","(Ongeldig: geen spaties of speciale tekens)"
"","messages_checkuserajax.3","(Ongeldig: ongeldige gebruikersnaam)"
"","messages_checkuserajax.4","(Ongeldig: gebruikersnaam bestaat al)"
"","messages_checkuserajax.5","Geldig"
"","messages_close_item_mail_to_bidder.0","Congratulations!!! Your are the high bidder in this auction. Below is a link to view the auction for 30 days after it has closed. Please contact the seller using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_bidder.1","U bent de winnende bieder."
"","messages_close_item_mail_to_bidder.2","bidder:"
"","messages_close_item_mail_to_bidder.3","bid: "
"","messages_close_item_mail_to_bidder.4","seller info:"
"","messages_close_item_mail_to_bidder.Bid","bod:"
"","messages_close_item_mail_to_bidder.Bidder","bieder:"
"","messages_close_item_mail_to_bidder.Congratulations","Gefeliciteerd!!!"
"","messages_close_item_mail_to_bidder.ContactSeller","Contacteer de verkoper rechtstreeks om betaling en levering te regelen. Voorkom fraude door lokaal te handelen en betaling via Western Union en bankoverboekingen te vermijden."
"","messages_close_item_mail_to_bidder.ItemTitle","Titel item"
"","messages_close_item_mail_to_bidder.LinkToItem","Link naar item"
"","messages_close_item_mail_to_bidder.SellerEmail","E-mail Verkoper"
"","messages_close_item_mail_to_bidder.SellerInfo","info verkoper:"
"","messages_close_item_mail_to_bidder.SellerName","Naam Verkoper"
"","messages_close_item_mail_to_bidder.WinningBid","Winnende bod"
"","messages_close_item_mail_to_bidder.YouAreBidder","U bent de winnende bieder"
"","messages_close_item_mail_to_bidder.YouPurchasedItem","U heeft een item gekocht"
"","messages_close_item_mail_to_seller.0","Congratulations!!! Your auction has ended and the item has been sold. Below is a link to view the auction for 30 days after it has closed. Please contact the high bidder using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_seller.1","Het spijt ons. Uw veiling is beëindigd en het laatste bod was niet gelijk aan of hoger dan uw minimumprijs. U kunt via de onderstaande link nog 30 dagen de biedactiviteit van de veiling bekijken en eventueel een geplaatst bod accepteren. Overweeg anders uw item opnieuw via ons aan te bieden."
"","messages_close_item_mail_to_seller.2","Uw+Veiling+is+beeindigd."
"","messages_close_item_mail_to_seller.3","De+dutch+auction+genoemd+hieronder+is+gesloten.+Hieronder+treft+u+een+lijst+van+winnende+dutch+bieders%2C+de+hoeveelheid+die+ze+hebben+gewonnen+en+hun+uiteindelijke+bod+waarvoor+ze+zorg+moeten+dragen+voor+de+betaling+ervan."
"","messages_close_item_mail_to_seller.4","final bid amount:"
"","messages_close_item_mail_to_seller.BuyerEmail","E-mail Koper"
"","messages_close_item_mail_to_seller.BuyerName","Naam Koper"
"","messages_close_item_mail_to_seller.Congratulations","Gefeliciteerd!!!"
"","messages_close_item_mail_to_seller.ContactBuyer","Contacteer de verkoper rechtstreeks om betaling en levering te regelen. Voorkom fraude door plaatselijk te handelen en zo betalingen via Western Union en bankoverboeking te vermijden."
"","messages_close_item_mail_to_seller.FinalBidAmount","Winnende bod"
"","messages_close_item_mail_to_seller.ItemTitle","Titel Item"
"","messages_close_item_mail_to_seller.LinkToItem","Link naar Item"
"","messages_close_item_mail_to_seller.TheDutchAuctionClosed","De+dutch+auction+genoemd+hieronder+is+gesloten.+Hieronder+treft+u+een+lijst+van+winnende+dutch+bieders%2C+de+hoeveelheid+die+ze+hebben+gewonnen+en+hun+uiteindelijke+bod+waarvoor+ze+zorg+moeten+dragen+voor+de+betaling+ervan."
"","messages_close_item_mail_to_seller.WeAreSorry","Het spijt ons. Uw veiling is beëindigd en het laatste bod was niet gelijk aan of hoger dan uw minimumprijs. U kunt via de onderstaande link nog 30 dagen de biedactiviteit van de veiling bekijken en eventueel een geplaatst bod accepteren. Overweeg anders uw item opnieuw via ons aan te bieden."
"","messages_close_item_mail_to_seller.YourAuctionEnded","Uw Veiling is beëindigd."
"","messages_close_item_mail_to_seller.YourAuctionEndedSold","Uw veiling is beëindigd en het item is verkocht."
