"location","source","target"
"","itemslisting.NewEmailAdvertiser","Enviar e-mail ao anunciante"
"","itemslisting.NewlyListed","Anúncios novos"
"","itemslisting.NewPleaseSelect","Please select"
"","itemslisting.NewSelect","Select"
"","itemslisting.NewShareThisAd","Partilhe este anúncio"
"","itemslisting.Next","Seguinte"
"","itemslisting.NoBids","Ainda não existem ofertas"
"","itemslisting.NoReserve","Sem Reserva"
"","itemslisting.NoResults","Lamentamos mas não existem anúncios nesta categoria"
"","itemslisting.NotNegotiable","Não é negociável"
"","itemslisting.Of","de"
"","itemslisting.Page","Página"
"","itemslisting.PendingAd","Anúncio Pendente"
"","itemslisting.PendingAds","Anúncios Pendentes"
"","itemslisting.PerWeek","Por Semana"
"","itemslisting.Photo","Fotografia"
"","itemslisting.PostingIsFree","Publicar no <<BRAND>> é GRÁTIS."
"","itemslisting.Previous","Anterior"
"","itemslisting.Price","Preço"
"","itemslisting.Professionals/Businesses","Profissionais / Empresas"
"","itemslisting.R"," R "
"","itemslisting.Rank","Relevância da pesquisa"
"","itemslisting.RefineYourSearch","Refine a sua pesquisa"
"","itemslisting.ReservePrice","Preço de Reserva"
"","itemslisting.Results","resultados"
"","itemslisting.ResultsCount","%s - %s %s de %s %s"
"","itemslisting.SearchResults","Resultados da Pesquisa:"
"","itemslisting.SelectAll","Seleccionar tudo"
"","itemslisting.SellerType","Tipo de Vendedor"
"","itemslisting.SERVER_NAME","/"
"","itemslisting.SimilarAds","Anúncios Semelhantes"
"","itemslisting.Sold","Vendido"
"","itemslisting.Sorry","Pedimos desculpa mas não encontramos o que procura"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheKeywords","Pedimos desculpa mas não encontramos resultados que igualem as suas palavras-chave"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheseKeywords","Desculpe mas não encontramos resultados relacionados com estas palavras-chave."
"","itemslisting.SortBy","Classificar %s por"
"","itemslisting.Sponsored","Anúncios By Google"
"","itemslisting.ThatMatched","que sejam iguais ás palavras chave"
"","itemslisting.TimeLeft","Tempo que resta"
"","itemslisting.Title","Título"
"","itemslisting.Video","V&#237;deo"
"","itemslisting.ViewRecentAds","View recent ads"
"","itemslisting.ViewSellerOtherAds","Veja outros anúncios do vendedor"
"","itemslisting.WapNoSearchResults1","Lamentamos, mas não encontramos resultados que satisfaçam as palavras-chave: <emv:strong>"
"","itemslisting.WapNoSearchResults2","</emv:strong><emv:br/><emv:br/>            Alguns conselhos úteis para pesquisar melhor:<emv:br/>            Verifique que todas as palavras chave estão escritas correctamente<emv:br/>             Use menos palavras chave <emv:br/>            Use palavras chave mais gerais<emv:br/>            Alargue a sua localização para ESTADO <emv:br/>            Tente navegar para a categoria a partir da <emv:a href=""/index.php"">pagina de inicio</emv:a><emv:br/><emv:br/>             Deixe que os outros saibam o que procura : <emv:a href=""/wap_posting.php"">publique um anuncio grátis hoje!</emv:a>"
"","itemslisting.WorkAtAnd","Trabalhou em <<WORK>> e <<WORK_>>"
"","itemslisting.WorkedAt","Trabalhou em <<WORK>>"
"","languagemenu.ListingLanguage","Idioma das publica"
"","languagemenu.SiteLanguage","Idioma do site"
"","listingslanguageoptions.AllLanguages","Todos os idiomas"
"","listingslanguageoptions.ListingLanguage","Publica"
"","loginbox.AccountHolders","Os titulares de contas devem fazer login antes de publicar anúncios no site."
"","loginbox.AccountLocked","A sua conta está bloqueada. Por favor contacte o administrador do site."
"","loginbox.AccountLockedA","A sua conta está bloqueada. Por favor contacte a nossa "
"","loginbox.AccountLockedB","Equipe de Apoio ao Cliente."
"","loginbox.AccountLockedLink","/apoio/apoio.php"
"","loginbox.AlreadyAMember","Já está registado"
"","loginbox.AlreadyPostedAnAd","Já publicou um anúncio"
"","loginbox.ClickHere","Faça clique aqui"
"","loginbox.CreateYourAccount","Crie a sua conta gratís:"
"","loginbox.EnterEmailUsedToPostReceiveLinkToMyBrand","Introduza o endereço de e-mail que utilizou para publicar o seu anúncio e receba a ligação para O <<MY_CLASSIFIEDS>> por e-mail."
"","loginbox.EnterPassword","Por favor, introduza a sua password"
"","loginbox.EnterUsername","Por favor, introduza o seu Nome de utilizador"
"","loginbox.ForgotYourPassword","Esqueceu-se sua senha?"
"","loginbox.HaveAnAccount","Já  tem uma Conta?"
"","loginbox.HaveAnOlxAccount","Já tem uma Conta <<BRAND>>?"
"","loginbox.IAgreeToTheTermsAndConditionsOfBrand","Concordo com os <<LINK_TERMS_USE>>Termos e Condições<</LINK_TERMS_USE>> do <<BRAND>>"
"","loginbox.IfYouAlreadyHaveAnAccountClickHereToLogIn","Se já tem uma conta, clique aqui para iniciar a sessão."
"","loginbox.IfYouDontHaveAccountOrNeverPostedOnBrand","Se não possuir qualquer conta ou nunca tiver publica um anúncio em <<BRAND>>"
"","loginbox.Login","Login"
"","loginbox.MemberAccess","Acesso para utilizadores registrados"
"","loginbox.NeedAnAccount","Precisa de uma Conta?"
"","loginbox.NoAccount","Não existe nenhuma conta com esse Nome de utilizador"
"","loginbox.NotAMember","nao é utilizador registrado?"
"","loginbox.NotLog","Não pudemos completar o seu login com successo"
"","loginbox.Password","Password"
"","loginbox.PasswordError","Por favor verifique a sua Senha"
"","loginbox.Re-enterPassword","Por favor, volte a introduzir a sua Senha"
"","loginbox.Register","Registar-se"
"","loginbox.RegisterNow","Registar-me Agora!"
"","loginbox.RememberMe","Lembrar-me"
"","loginbox.SignIn","Login"
"","loginbox.SingInButon","Login"
"","loginbox.SingInTitle","Login"
"","loginbox.UserError","Não existe nenhuma conta com este nome de utilizador nem com esta morada e-mail"
"","loginbox.Username","Nome de utilizador o E-mail"
"","loginbox.Wait","Espere..."
"","loginbox.WeCouldNotLogYouIn","Não pudemos completar o seu login com successo"
"","loginbox.YouDontNeedToRegisterToUseBrandButWeRecommendYouDo","Não é necessário registar-se para usar o <<BRAND>>, mais recomendamos que o faça pois:"
"","mainmenu.BrowseAds","Navegar nos anúncios"
"","mainmenu.ChangeLanguage","Trocar idiomas"
"","mainmenu.ChangeRegion","Trocar região"
"","messages_addvideo.1","Carregar Vídeo"
"","messages_addvideo.2","Agora você pode incluir um vídeo no seu anúncio!"
"","messages_addvideo.3","É rápido e fácil. Só é preciso instalar um pequeno programa. Faça clique abaixo. "
"","messages_addvideo.4","Carregar Vìdeo"
"","messages_addvideo.5","Apagar Vìdeo"
"","messages_addvideo.6","Cancelar"
"","messages_addvideo.7","V&#237;deo"
"","messages_addvideo.8","Editar V&#237;deo"
"","messages_addvideo.9","Carregamento completo. Prima OK para continuar."
"","messages_auction_bid_class.1","Continuar"
"","messages_auction_bid_class.10","Conta a um amigo"
"","messages_auction_bid_class.11","Página "
"","messages_auction_bid_class.12"," de "
"","messages_auction_bid_class.13","mais resultados"
"","messages_auction_bid_class.15","dias"
"","messages_auction_bid_class.16","horas"
"","messages_auction_bid_class.17","minuto"
"","messages_auction_bid_class.18","segundos"
"","messages_auction_bid_class.19","Voltar"
"","messages_auction_bid_class.20","<br /><br /><div align=""centro""><b>Não existem ainda ofertas neste leilão.</b></div><br />"
"","messages_auction_bid_class.3","Voltar ao anúncio"
"","messages_auction_bid_class.4","Voltar"
"","messages_auction_bid_class.5","Voltar"
"","messages_auction_bid_class.6","ID do Anúncio"
"","messages_auction_bid_class.7","Título do Anúncio"
"","messages_auction_bid_class.8","Tempo que Resta"
"","messages_auction_bid_class.9","Incluir nos favoritos"
"","messages_auction_bid_class.BuyerEmail","Email do Comprador"
"","messages_auction_bid_class.BuyerName","Nome do Comprador"
"","messages_auction_bid_class.CongratulationsBuyer","<strong>Parabéns! </strong><br /> Concluiu a compra de um artigo"
"","messages_auction_bid_class.CongratulationsSeller","<strong>Parabéns!</strong><br /> O seu artigo em compra imediata foi vendido"
"","messages_auction_bid_class.ContactBuyer","Queria contactar o comprador directamente para combinar o modo de pagamento e a forma de entrega. De modo a evitar o fraude, recomendamos que realize as suas transacções localmente e que evite usar remessas Western Union ou envio de dinheiro."
"","messages_auction_bid_class.ContactSeller","Entre directamente em contacto com o vendedor para combinar a forma de pagamento e de entrega. De modo a evitar o fraude, recomendamos que realize as suas transacções de forma local, evitando usar Western Union e transferências."
"","messages_auction_bid_class.CurrentBid","Oferta Activa"
"","messages_auction_bid_class.EndingDate","Data de Fim"
"","messages_auction_bid_class.ItemTitle","Titulo do anúncio"
"","messages_auction_bid_class.LinkToItem","Link para o anúncio"
"","messages_auction_bid_class.MaximumBid","Your maximum bid"
"","messages_auction_bid_class.Price","Preço"
"","messages_auction_bid_class.Seller","Vendedor"
"","messages_auction_bid_class.SellerEmail","Email do vendedor"
"","messages_auction_bid_class.SellerName","Nome do vendedor"
"","messages_auction_bid_class.ViewTheItem","Ver o produto que está a tentar comprar"
"","messages_auction_bid_class.WeAreSorry","Lamentamos mas a sua oferta no leilão descrito a seguir foi ultrapassada. Por favor, volte ao leilão para melhorar a sua oferta, se assim o desejar. Obrigado por usar o nosso site de leilões."
"","messages_auction_bid_class.YouAre","Você tem a oferta mais alta"
"","messages_auction_bid_class.YouAreCurrently","<strong>Parabéns!</strong><br /> a sua oferta foi aceita. Atualmente, você é o maior apostador. "
"","messages_auction_bid_class.YouHaveOutbid","A sua oferta foi ultrapassada"
"","messages_auction_bid_class.YouPurchasedItem","Você comprou um artigo"
"","messages_auction_bid_class.YourCurrentBid","A sua oferta actual"
"","messages_auction_bid_class.YourItemSold","O seu artigo foi vendido"
"","messages_auction_bid_class.YourMaximumBid","A sua oferta máxima"
"","messages_auction_bid_class.YourOfert","A sua oferta "
"","messages_auction_feedback_class.1","Voltar ao Meu OLX"
"","messages_auction_feedback_class.3","Ver os meus comentários"
"","messages_auction_feedback_class.4","Comentários Pendentes"
"","messages_auction_feedback_class.5","Voltar aos comentários"
"","messages_auction_feedback_class.6","Voltar"
"","messages_browse_notify_friend.1","Código de verificação"
"","messages_browse_notify_friend.2","(Por favor introduza o código de verificação)"
"","messages_browse_notify_friend.3","Voltar ao anúncio"
"","messages_browse_notify_friend.5","Por favor introduza<br />correctamente o<br />código de verificação"
"","messages_browse_notify_friend.6","opcional"
"","messages_browse_notify_friend.ErrorFriendName","O campo ""nome do meu amigo"" é obrigatório"
"","messages_browse_notify_friend.ErrorMail","Volte a introduzir o seu e-mail."
"","messages_browse_notify_friend.ErrorMailFriend","Introduza o email do seu amigo. "
"","messages_browse_notify_friend.ErrorSenderName","O nome do remetente é um campo obrigatório."
"","messages_browse_notify_friend.InvalidMail","Email não válido"
"","messages_browse_notify_friend.InvalidMailFriend","A morada email do seu amigo não é válida."
"","messages_browse_notify_friend.LockedUserOrEmailA","A sua conta foi bloqueada. Por favor contacte a nossa"
"","messages_browse_notify_friend.LockedUserOrEmailB","Equipe de Apoio."
"","messages_browse_notify_friend.LockedUserOrEmailLink","http://support.olx.com"
"","messages_browse_notify_seller.1","Código de verificação"
"","messages_browse_notify_seller.10","O tamanho máximo permitido para ficheiros carregados é de 2 Mb."
"","messages_browse_notify_seller.11","Nesta altura este tipo de ficheiro não é aceite pelo <<BRAND>>."
"","messages_browse_notify_seller.2","(Por favor introduza o código de verificação)"
"","messages_browse_notify_seller.3","Voltar ao anúncio"
"","messages_browse_notify_seller.5","Por favor digite<br />correctamente o<br />código de verificação"
"","messages_browse_notify_seller.6","facultativo"
"","messages_browse_notify_seller.7","Anónimo"
"","messages_browse_notify_seller.8","Antes de se comprometer a efectuar uma compra, por favor, consulte as informações a respeito de <strong>vendedores fraudulentos</strong> na nossa secção de <a href=""index.php?a=28&b=141"" class=""ima"">ajuda</a>."
"","messages_browse_notify_seller.9","Incluir um ficheiro"
"","messages_browse_notify_seller.AttachPicture","Incluir uma foto"
"","messages_browse_notify_seller.AttachResume","Incluir um CV"
"","messages_browse_notify_seller.BarAdviceA","Antes se comprometer a efectuar uma compra, por favor, consulte as informações a respeito de <b>vendedor fraudulentos</b> na nossa secção de "
"","messages_browse_notify_seller.BarAdviceB","ajuda"
"","messages_browse_notify_seller.BarAdviceC","página."
"","messages_browse_notify_seller.BarAdviceLink","index.php?a=28&b=141"
"","messages_browse_notify_seller.ContactEmployer","Entrar em contacto com o empregador / empregado"
"","messages_browse_notify_seller.ContactSeller","Entrar em contacto com o vendedor"
"","messages_browse_notify_seller.ErrorMail","Introduza o seu e-mail novamente."
"","messages_browse_notify_seller.InvalidMail","E-mail não válido."
"","messages_browse_notify_seller.LockedUserOrEmailA","A sua conta foi bloqueada. Por favor queira contactar a nossa "
"","messages_browse_notify_seller.LockedUserOrEmailB","Equipe de Apoio."
"","messages_browse_notify_seller.LockedUserOrEmailLink","/apoio/apoio.php"
"","messages_browse_notify_seller.ReplyToThisAd","Responder a este anúncio"
"","messages_browse_notify_seller.ThisMessageIs","Esta mensagem é em relação a"
"","messages_browse_notify_seller.ValidationError","Por favor, complete os dados que faltam."
"","messages_checkuserajax.1","(Inválido: 4 a 20 caractéres alfanuméricos)"
"","messages_checkuserajax.2","(Inválido: Não pode ter espaços ou caractéres especiais)"
"","messages_checkuserajax.3","(Inválido: Nome de utilizador inválido)"
"","messages_checkuserajax.4","(Inválido: Nome de utilizador já existe)"
"","messages_checkuserajax.5","Válido"
"","messages_close_item_mail_to_bidder.0","Felicidades!!!Você é o apostador mais alto nesta operação.Abaixo ah um link para ver o leilão durante 30 dias logo depois de fechado.Por favor contacte o vendedor utilizando a informação citadaabaixo para poder trocar informeçõesda de pagamento.Conserve este email como referência o lance e o leilão"
"","messages_close_item_mail_to_bidder.1","Você é o apostador ganhador"
"","messages_close_item_mail_to_bidder.2","Ofertante:"
"","messages_close_item_mail_to_bidder.3","Oferta:"
"","messages_close_item_mail_to_bidder.4","Dados do vendedor:"
"","messages_close_item_mail_to_bidder.Bid","oferta: "
"","messages_close_item_mail_to_bidder.Bidder","licitador:"
"","messages_close_item_mail_to_bidder.Congratulations","Parabéns!!!"
"","messages_close_item_mail_to_bidder.ContactSeller","Contacte o vendedor directamente para combinar o modo de pagamento e a forma de entrega. <br /> De modo a evitar o fraude, recomendamos que realize as suas transacções localmente e que evite usar remessas Western Union ou envio de dinheiro."
"","messages_close_item_mail_to_bidder.ItemTitle","Título do anúncio"
"","messages_close_item_mail_to_bidder.LinkToItem","Link para o anúncio"
"","messages_close_item_mail_to_bidder.SellerEmail","Email do Vendedor"
"","messages_close_item_mail_to_bidder.SellerInfo","Informação do Vendedor:"
"","messages_close_item_mail_to_bidder.SellerName","Nome do Vendedor"
"","messages_close_item_mail_to_bidder.WinningBid","Oferta vencedora"
"","messages_close_item_mail_to_bidder.YouAreBidder","Voçê é o licitador vencedor"
"","messages_close_item_mail_to_bidder.YouPurchasedItem","Voçê comprou um artigo"
"","messages_close_item_mail_to_seller.0","Felicidades!!!Seu leilão já terminou,e o item foi vendido.Abaixo ha uma link para ver o leilão por 30 dias depois que é fechado.Por favor contacte ao maximo  apostador utilizando a informação citada de baixo para trocar informações sobre o pagamento.Conserve este email como referência e o lance e o leilão."
